timestamp,tag_id,x_pos,y_pos,heading,direction,energy,speed,total_distance
1510.2,6,80.7939,29.1314,1.45086,1.50604,2562.31,2.64562,2472.26
1510.2,6,80.9258,29.141,1.48724,1.49514,2562.61,2.64275,2472.39
1510.3,6,81.0574,29.1519,1.4932,1.4858,2562.68,2.6377,2472.53
1510.3,6,81.188,29.1635,1.48876,1.48187,2562.76,2.6193,2472.66
1510.4,6,81.3175,29.1758,1.45496,1.47447,2562.91,2.59473,2472.79
1510.4,6,81.4456,29.1886,1.41295,1.46941,2563.02,2.56659,2472.92
1510.5,6,81.5721,29.2018,1.39309,1.4668,2563.05,2.53567,2473.04
1510.5,6,81.6967,29.2154,1.36919,1.4596,2563.28,2.49926,2473.17
1510.6,6,81.8194,29.2295,1.32676,1.45528,2563.47,2.45779,2473.29
1510.6,6,81.9399,29.2437,1.27278,1.453,2563.53,2.41419,2473.41
1510.7,6,82.0581,29.2582,1.21772,1.4474,2563.58,2.37032,2473.53
1510.7,6,82.1738,29.2729,1.18482,1.44355,2563.74,2.32009,2473.65
1510.8,6,82.287,29.2878,1.17356,1.43869,2563.81,2.27169,2473.76
1510.8,6,82.3976,29.3031,1.18772,1.43138,2563.89,2.22188,2473.88
1510.9,6,82.5055,29.319,1.21952,1.42129,2563.98,2.16558,2473.98
1510.9,6,82.6106,29.3353,1.23774,1.41532,2564.02,2.11165,2474.09
1511.0,6,82.7125,29.3524,1.25596,1.40132,2564.03,2.0518,2474.19
1511.0,6,82.8114,29.3702,1.28262,1.38891,2564.1,1.9955,2474.29
1511.1,6,82.9071,29.3889,1.29153,1.37424,2564.28,1.93608,2474.39
1511.1,6,82.9996,29.4086,1.28073,1.35636,2564.35,1.87585,2474.49
1511.2,6,83.0887,29.4293,1.27139,1.33771,2564.38,1.81733,2474.58
1511.2,6,83.1744,29.4512,1.27635,1.31534,2564.4,1.75211,2474.67
1511.3,6,83.2563,29.4742,1.28235,1.29034,2564.41,1.68605,2474.75
1511.3,6,83.3346,29.4986,1.27468,1.26121,2564.42,1.62447,2474.83
1511.4,6,83.4091,29.5244,1.26604,1.22895,2564.46,1.56194,2474.91
1511.4,6,83.4798,29.5517,1.26561,1.19179,2564.5,1.49889,2474.99
1511.5,6,83.5464,29.5806,1.26432,1.15192,2564.52,1.43778,2475.06
1511.5,6,83.6091,29.6108,1.25882,1.11092,2564.57,1.37653,2475.13
1511.6,6,83.6678,29.6421,1.23548,1.06939,2564.64,1.3141,2475.2
1511.6,6,83.7226,29.6744,1.17937,1.0293,2564.65,1.25819,2475.26
1511.7,6,83.7735,29.7072,1.10407,0.98827,2564.65,1.19794,2475.32
1511.7,6,83.8207,29.7402,1.03204,0.951132,2564.67,1.137,2475.38
1511.8,6,83.8642,29.773,0.974598,0.91774,2564.68,1.07318,2475.43
1511.8,6,83.9043,29.8049,0.92646,0.894058,2564.69,1.00835,2475.48
1511.9,6,83.9412,29.8351,0.892536,0.880801,2564.71,0.935016,2475.53
1511.9,6,83.9752,29.8631,0.87413,0.882517,2564.74,0.859015,2475.58
1512.0,6,84.0064,29.8881,0.846227,0.903367,2564.75,0.780604,2475.62
1512.0,6,84.0353,29.9094,0.819034,0.946844,2564.76,0.699413,2475.65
1512.1,6,84.0621,29.9268,0.817043,1.01606,2564.77,0.618938,2475.68
1512.1,6,84.0872,29.9396,0.830976,1.12969,2564.77,0.54503,2475.71
1512.4,6,84.1993,29.9261,0.866747,2.15466,2564.85,0.526342,2475.83
1512.4,6,84.2215,29.9078,0.783312,2.28673,2564.87,0.593781,2475.86
1512.5,6,84.2443,29.885,0.661993,2.37181,2564.89,0.663425,2475.89
1512.5,6,84.2681,29.8584,0.500728,2.42357,2564.91,0.732441,2475.93
1512.6,6,84.2931,29.8285,0.314398,2.45186,2564.92,0.794672,2475.97
1512.6,6,84.3194,29.7962,0.130073,2.45903,2564.93,0.84134,2476.01
1512.7,6,84.3468,29.7626,-0.0354139,2.45744,2564.95,0.876395,2476.05
1512.7,6,84.3755,29.7279,-0.150368,2.44737,2564.97,0.907723,2476.1
1512.8,6,84.4056,29.6931,-0.210432,2.42039,2564.98,0.922522,2476.14
1512.8,6,84.437,29.6591,-0.25247,2.38708,2564.99,0.925865,2476.19
1512.9,6,84.4693,29.6264,-0.307657,2.35296,2565,0.916311,2476.23
1512.9,6,84.5024,29.5959,-0.378956,2.30351,2565,0.895376,2476.28
1513.0,6,84.5361,29.5676,-0.440613,2.25576,2565.01,0.873233,2476.32
1513.0,6,84.57,29.542,-0.480871,2.20565,2565.01,0.839921,2476.37
1513.1,6,84.6038,29.5192,-0.509009,2.14963,2565.01,0.807505,2476.41
1513.1,6,84.6371,29.4992,-0.532826,2.09987,2565.01,0.767117,2476.45
1513.2,6,84.6698,29.4818,-0.551174,2.0488,2565.02,0.732079,2476.48
1513.2,6,84.7014,29.4669,-0.566103,1.99535,2565.03,0.686228,2476.52
1513.3,6,84.7314,29.4544,-0.580286,1.95566,2565.03,0.640742,2476.55
1513.3,6,84.7597,29.4435,-0.581778,1.93598,2565.05,0.595612,2476.58
1513.4,6,84.7859,29.4336,-0.56139,1.93145,2565.08,0.55023,2476.61
1513.8,6,84.9197,29.3128,-0.263849,2.76614,2565.12,0.566747,2476.8
1513.8,6,84.9294,29.2832,-0.216023,2.83922,2565.12,0.643592,2476.83
1513.9,6,84.9386,29.2489,-0.176432,2.88813,2565.13,0.732637,2476.86
1513.9,6,84.9479,29.2098,-0.143698,2.91241,2565.13,0.826122,2476.9
1514.0,6,84.9575,29.1661,-0.111958,2.92685,2565.14,0.919403,2476.95
1514.0,6,84.968,29.1177,-0.075041,2.92723,2565.15,1.01427,2477
1514.1,6,84.9796,29.0649,-0.033312,2.92202,2565.15,1.10268,2477.05
1514.1,6,84.9925,29.0088,0.00862295,2.912,2565.17,1.1653,2477.11
1514.2,6,85.0071,28.9502,0.047716,2.89297,2565.19,1.22283,2477.17
1514.2,6,85.0237,28.8895,0.0893191,2.8702,2565.2,1.26819,2477.23
1514.3,6,85.0421,28.828,0.133678,2.84391,2565.23,1.28707,2477.3
1514.3,6,85.0627,28.7667,0.175663,2.80733,2565.25,1.29392,2477.36
1514.4,6,85.0854,28.7067,0.217829,2.76911,2565.26,1.27797,2477.43
1514.4,6,85.1102,28.6493,0.254932,2.72262,2565.27,1.23924,2477.49
1514.5,6,85.1367,28.5957,0.286447,2.66741,2565.28,1.18163,2477.55
1514.5,6,85.1649,28.547,0.319006,2.60006,2565.28,1.10596,2477.6
1514.6,6,85.1944,28.5042,0.354837,2.513,2565.29,1.01568,2477.66
1514.6,6,85.225,28.4684,0.393778,2.40581,2565.3,0.918029,2477.7
1514.7,6,85.2564,28.4402,0.431473,2.26352,2565.32,0.822514,2477.75
1514.7,6,85.2883,28.4201,0.463732,2.08373,2565.34,0.734124,2477.78
1514.8,6,85.3204,28.4086,0.492206,1.85296,2565.36,0.666938,2477.82
1514.8,6,85.3524,28.4055,0.520328,1.60213,2565.38,0.640573,2477.85
1514.9,6,85.3842,28.4108,0.549925,1.34486,2565.39,0.649127,2477.88
1514.9,6,85.4153,28.4239,0.578396,1.11923,2565.42,0.6892,2477.92
1515.0,6,85.4458,28.4441,0.575207,0.947951,2565.45,0.744696,2477.95
1515.0,6,85.4751,28.4704,0.549881,0.807584,2565.47,0.80494,2477.99
1515.1,6,85.5033,28.502,0.525585,0.704426,2565.49,0.859077,2478.03
1515.1,6,85.53,28.5373,0.503412,0.633093,2565.52,0.892871,2478.08
1515.2,6,85.5552,28.5754,0.476293,0.568944,2565.54,0.919363,2478.12
1515.2,6,85.5784,28.6152,0.442308,0.515782,2565.55,0.922553,2478.17
1515.3,6,85.5997,28.6553,0.409935,0.481476,2565.56,0.899538,2478.22
1515.3,6,85.6188,28.6945,0.378399,0.444602,2565.57,0.863521,2478.26
1515.4,6,85.6356,28.732,0.343969,0.414389,2565.58,0.807979,2478.3
1515.4,6,85.6499,28.7669,0.308405,0.382552,2565.59,0.734144,2478.34
1515.5,6,85.6617,28.7984,0.267975,0.347693,2565.61,0.652932,2478.37
1515.5,6,85.6707,28.8262,0.222362,0.301215,2565.63,0.561633,2478.4
1516.2,6,85.5505,28.9816,0.333376,-0.781006,2565.81,0.552702,2478.63
1516.2,6,85.5314,29.0053,0.376409,-0.644109,2565.83,0.627136,2478.66
1516.3,6,85.5134,29.0349,0.428339,-0.51751,2565.86,0.717417,2478.69
1516.3,6,85.4971,29.0709,0.478149,-0.394474,2565.88,0.8155,2478.73
1516.4,6,85.4833,29.1139,0.528568,-0.286116,2565.89,0.933169,2478.78
1516.4,6,85.4724,29.1641,0.580177,-0.188046,2565.9,1.05785,2478.83
1516.5,6,85.4655,29.2215,0.619882,-0.0991786,2565.91,1.19277,2478.89
1516.5,6,85.4631,29.2863,0.644577,-0.0190224,2565.91,1.33165,2478.95
1516.6,6,85.4657,29.3583,0.662292,0.0528061,2565.91,1.47438,2479.02
1516.6,6,85.4737,29.4368,0.680691,0.117722,2565.91,1.61357,2479.1
1516.7,6,85.4877,29.5215,0.699844,0.178685,2565.91,1.75136,2479.19
1516.7,6,85.5081,29.6118,0.717657,0.235302,2565.92,1.88365,2479.28
1516.8,6,85.5349,29.7068,0.736721,0.288007,2565.93,2.00591,2479.38
1516.8,6,85.5683,29.8059,0.76127,0.336884,2565.94,2.11884,2479.48
1516.9,6,85.6082,29.9083,0.785486,0.382584,2565.94,2.22351,2479.59
1516.9,6,85.6544,30.013,0.806047,0.425714,2565.96,2.30856,2479.71
1517.0,6,85.7066,30.1189,0.834453,0.468697,2566,2.37872,2479.83
1517.0,6,85.7644,30.2252,0.860981,0.50797,2566.03,2.43185,2479.95
1517.1,6,85.8273,30.3309,0.878923,0.546305,2566.06,2.47003,2480.07
1517.1,6,85.8948,30.4351,0.901813,0.584219,2566.11,2.48324,2480.19
1517.2,6,85.9663,30.5365,0.939415,0.623737,2566.13,2.47924,2480.32
1517.2,6,86.0412,30.6342,0.989801,0.664748,2566.14,2.4563,2480.44
1517.3,6,86.1191,30.7274,1.0428,0.705983,2566.15,2.41683,2480.56
1517.3,6,86.1992,30.8153,1.09681,0.751366,2566.15,2.36402,2480.68
1517.4,6,86.281,30.8972,1.15096,0.795349,2566.16,2.29873,2480.8
1517.4,6,86.3637,30.9727,1.20519,0.842887,2566.18,2.21963,2480.91
1517.5,6,86.4472,31.0411,1.26067,0.899823,2566.22,2.13759,2481.02
1517.5,6,86.5312,31.1017,1.31098,0.961754,2566.29,2.04977,2481.12
1517.6,6,86.6153,31.1544,1.35188,1.02936,2566.35,1.96537,2481.22
1517.6,6,86.6993,31.1991,1.37685,1.0999,2566.41,1.88346,2481.32
1517.7,6,86.7828,31.2357,1.39292,1.17755,2566.43,1.80627,2481.41
1517.7,6,86.866,31.2644,1.40445,1.26001,2566.45,1.74465,2481.5
1517.8,6,86.9484,31.2854,1.40267,1.34243,2566.47,1.68906,2481.58
1517.8,6,87.0301,31.2987,1.39228,1.43223,2566.48,1.64325,2481.66
1517.9,6,87.1107,31.3049,1.37075,1.51352,2566.49,1.60878,2481.74
1517.9,6,87.1902,31.3045,1.33916,1.59628,2566.5,1.58682,2481.82
1518.0,6,87.2684,31.2977,1.30507,1.67757,2566.5,1.56715,2481.9
1518.0,6,87.3452,31.2851,1.26669,1.75132,2566.5,1.55357,2481.98
1518.1,6,87.4199,31.2672,1.23424,1.82397,2566.51,1.53483,2482.06
1518.1,6,87.4925,31.2445,1.22317,1.89005,2566.54,1.51516,2482.13
1518.2,6,87.5624,31.2178,1.21622,1.95049,2566.57,1.49075,2482.21
1518.2,6,87.6293,31.1876,1.1946,2.01062,2566.62,1.46108,2482.28
1518.3,6,87.6926,31.1543,1.17313,2.06961,2566.66,1.41893,2482.35
1518.3,6,87.7517,31.1188,1.1678,2.12567,2566.69,1.36329,2482.42
1518.4,6,87.8061,31.0815,1.17521,2.18874,2566.71,1.30633,2482.49
1518.4,6,87.8552,31.0429,1.18831,2.25214,2566.72,1.22938,2482.55
1518.5,6,87.8987,31.0036,1.20562,2.32565,2566.73,1.15179,2482.61
1518.5,6,87.9363,30.9639,1.23034,2.40655,2566.73,1.07395,2482.66
1518.6,6,87.9677,30.924,1.25967,2.49648,2566.73,0.99579,2482.71
1518.6,6,87.9928,30.8844,1.28261,2.60445,2566.75,0.919073,2482.76
1518.7,6,88.0115,30.8454,1.2954,2.72818,2566.78,0.85079,2482.8
1518.7,6,88.0239,30.8069,1.29477,2.86551,2566.82,0.794872,2482.85
1518.8,6,88.0303,30.7693,1.28083,3.01106,2566.84,0.754943,2482.88
1518.8,6,88.0309,30.7324,1.25404,-3.12037,2566.87,0.733579,2482.92
1518.9,6,88.0262,30.6964,1.21404,-2.97582,2566.9,0.724965,2482.96
1518.9,6,88.0168,30.6612,1.15735,-2.8541,2566.92,0.729717,2482.99
1519.0,6,88.0034,30.6267,1.08994,-2.74883,2566.94,0.744724,2483.03
1519.0,6,87.9867,30.5928,1.01215,-2.66446,2566.96,0.758891,2483.07
1519.1,6,87.9675,30.5595,0.912645,-2.60539,2567,0.772386,2483.11
1519.1,6,87.9465,30.5265,0.792108,-2.5645,2567.04,0.787564,2483.15
1519.2,6,87.9244,30.4933,0.642412,-2.55296,2567.1,0.801377,2483.19
1519.2,6,87.9019,30.4597,0.460729,-2.55322,2567.17,0.811047,2483.23
1519.3,6,87.8799,30.4255,0.286148,-2.57504,2567.29,0.813075,2483.27
1519.3,6,87.8589,30.3904,0.181312,-2.61323,2567.43,0.821479,2483.31
1519.4,6,87.8395,30.3539,0.111042,-2.6652,2567.55,0.829858,2483.35
1519.4,6,87.822,30.3155,0.0312842,-2.73426,2567.6,0.848127,2483.39
1519.5,6,87.8069,30.2748,-0.0531523,-2.80502,2567.63,0.876024,2483.43
1519.5,6,87.7942,30.2317,-0.151522,-2.87057,2567.65,0.907374,2483.48
1519.6,6,87.784,30.1858,-0.258785,-2.93469,2567.66,0.95224,2483.53
1519.6,6,87.776,30.1368,-0.370657,-2.99512,2567.7,1.00788,2483.58
1519.7,6,87.77,30.0846,-0.495663,-3.03665,2567.74,1.06628,2483.63
1519.7,6,87.7656,30.0291,-0.660774,-3.06959,2567.78,1.12834,2483.68
1519.8,6,87.7626,29.9702,-0.851805,-3.09703,2567.85,1.19878,2483.74
1519.8,6,87.7603,29.9077,-1.01648,-3.10713,2567.89,1.26647,2483.81
1519.9,6,87.7581,29.8421,-1.1363,-3.10808,2567.94,1.32963,2483.87
1519.9,6,87.7555,29.7732,-1.20257,-3.10064,2567.97,1.39391,2483.94
1520.0,6,87.7517,29.7015,-1.22196,-3.08427,2568.24,1.44899,2484.01
1520.0,6,87.7461,29.6274,-1.2593,-3.06052,2568.58,1.49975,2484.09
1520.1,6,87.7381,29.551,-1.35387,-3.02987,2568.91,1.54927,2484.16
1520.1,6,87.7272,29.4728,-1.4535,-2.99472,2568.99,1.58691,2484.24
1520.2,6,87.713,29.3934,-1.51452,-2.95355,2569.11,1.62106,2484.32
1520.2,6,87.6949,29.3131,-1.54087,-2.90952,2569.19,1.65462,2484.4
1520.3,6,87.673,29.2325,-1.54011,-2.86471,2569.21,1.67569,2484.49
1520.3,6,87.647,29.1517,-1.52547,-2.81875,2569.28,1.70353,2484.57
1520.4,6,87.617,29.0711,-1.49166,-2.77482,2569.36,1.72753,2484.66
1520.4,6,87.5831,28.991,-1.41598,-2.72936,2569.39,1.74425,2484.75
1520.5,6,87.5456,28.9115,-1.30853,-2.69196,2569.77,1.76239,2484.83
1520.5,6,87.505,28.8327,-1.1797,-2.6581,2570.11,1.77444,2484.92
1520.6,6,87.4618,28.7547,-1.0329,-2.62913,2570.19,1.78502,2485.01
1520.6,6,87.4164,28.6776,-0.895626,-2.60422,2570.22,1.79213,2485.1
1520.7,6,87.3694,28.6014,-0.779799,-2.58391,2570.3,1.78991,2485.19
1520.7,6,87.3214,28.5257,-0.69124,-2.57514,2570.35,1.79132,2485.28
1520.8,6,87.2732,28.4505,-0.62084,-2.57072,2570.44,1.78351,2485.37
1520.8,6,87.2255,28.3756,-0.534157,-2.57724,2570.62,1.77386,2485.46
1520.9,6,87.1786,28.3008,-0.430065,-2.58437,2570.85,1.76009,2485.55
1520.9,6,87.1331,28.2262,-0.319046,-2.59781,2570.94,1.7442,2485.63
1521.0,6,87.0895,28.1515,-0.199547,-2.61874,2571,1.72709,2485.72
1521.0,6,87.0481,28.0768,-0.0851404,-2.6399,2571.07,1.70005,2485.81
1521.1,6,87.009,28.0021,0.0421389,-2.6665,2571.14,1.68392,2485.89
1521.1,6,86.9723,27.9271,0.179798,-2.69208,2571.23,1.66377,2485.97
1521.2,6,86.9379,27.8522,0.290335,-2.71847,2571.36,1.64326,2486.06
1521.2,6,86.9061,27.7773,0.37269,-2.7466,2571.55,1.62581,2486.14
1521.3,6,86.8764,27.7022,0.443222,-2.77218,2571.71,1.61098,2486.22
1521.3,6,86.8488,27.627,0.504097,-2.79352,2571.86,1.59976,2486.3
1521.4,6,86.8228,27.5518,0.551233,-2.81221,2571.99,1.58789,2486.38
1521.4,6,86.798,27.4768,0.595661,-2.82512,2572.07,1.57679,2486.46
1521.5,6,86.7741,27.4021,0.632053,-2.83549,2572.1,1.5677,2486.54
1521.5,6,86.7506,27.3274,0.638351,-2.83865,2572.14,1.56407,2486.61
1521.6,6,86.7272,27.2531,0.616213,-2.83482,2572.21,1.55627,2486.69
1521.6,6,86.7034,27.179,0.588653,-2.82867,2572.22,1.55741,2486.77
1521.7,6,86.6787,27.1051,0.564211,-2.81504,2572.32,1.55833,2486.85
1521.7,6,86.6528,27.0312,0.536495,-2.80162,2572.49,1.57134,2486.93
1521.8,6,86.6255,26.9568,0.50073,-2.78607,2572.57,1.59039,2487.01
1521.8,6,86.5966,26.8819,0.46825,-2.76865,2572.64,1.61148,2487.09
1521.9,6,86.5658,26.8065,0.44121,-2.74626,2572.91,1.63555,2487.17
1521.9,6,86.5327,26.7306,0.384201,-2.72544,2573.22,1.66309,2487.25
1522.0,6,86.4972,26.654,0.291908,-2.70218,2573.34,1.69659,2487.33
1522.0,6,86.459,26.5767,0.181202,-2.67627,2573.39,1.73158,2487.42
1522.1,6,86.418,26.4991,0.0770758,-2.64888,2573.58,1.76323,2487.51
1522.1,6,86.3741,26.4214,-0.016514,-2.6205,2573.7,1.79308,2487.6
1522.2,6,86.3271,26.3439,-0.146069,-2.58853,2573.85,1.81724,2487.69
1522.2,6,86.277,26.2671,-0.347408,-2.55545,2574.08,1.84159,2487.78
1522.3,6,86.2235,26.1913,-0.592793,-2.5163,2574.29,1.85816,2487.87
1522.3,6,86.1665,26.1175,-0.82758,-2.47221,2574.51,1.86696,2487.97
1522.4,6,86.1058,26.0465,-1.02897,-2.42221,2574.68,1.86786,2488.06
1522.4,6,86.0415,25.9788,-1.18435,-2.36839,2574.71,1.86706,2488.15
1522.5,6,85.9736,25.9151,-1.28633,-2.30752,2574.88,1.86152,2488.25
1522.5,6,85.9018,25.8564,-1.37578,-2.23861,2575,1.85318,2488.34
1522.6,6,85.826,25.8035,-1.47256,-2.1596,2575.04,1.8466,2488.43
1522.6,6,85.7462,25.7573,-1.56734,-2.07428,2575.15,1.84553,2488.52
1522.7,6,85.6624,25.7183,-1.63902,-1.98303,2575.36,1.85091,2488.62
1522.7,6,85.5745,25.6869,-1.6494,-1.89109,2575.5,1.87193,2488.71
1522.8,6,85.4827,25.6636,-1.61804,-1.79482,2575.57,1.90365,2488.8
1522.8,6,85.3869,25.649,-1.59488,-1.69882,2575.79,1.9517,2488.9
1522.9,6,85.2872,25.643,-1.59959,-1.6092,2576.04,2.01717,2489
1522.9,6,85.1837,25.6456,-1.61558,-1.52389,2576.27,2.09062,2489.1
1523.0,6,85.0762,25.6571,-1.63752,-1.44549,2576.34,2.18602,2489.21
1523.0,6,84.965,25.6771,-1.66129,-1.37675,2576.6,2.28408,2489.33
1523.1,6,84.8502,25.7051,-1.67761,-1.31719,2576.93,2.39314,2489.44
1523.1,6,84.7319,25.741,-1.70402,-1.26358,2577.03,2.50146,2489.57
1523.2,6,84.6099,25.784,-1.75669,-1.2215,2577.11,2.61358,2489.7
1523.2,6,84.4845,25.8332,-1.81165,-1.18963,2577.38,2.72321,2489.83
1523.3,6,84.3557,25.888,-1.85503,-1.16254,2577.56,2.82627,2489.97
1523.3,6,84.2234,25.9477,-1.89463,-1.14203,2577.62,2.92533,2490.12
1523.4,6,84.0878,26.0114,-1.91547,-1.12862,2578.13,3.01926,2490.27
1523.4,6,83.9488,26.0782,-1.90281,-1.12058,2578.64,3.10514,2490.42
1523.5,6,83.8067,26.1474,-1.85379,-1.11771,2578.74,3.17836,2490.58
1523.5,6,83.6614,26.218,-1.79209,-1.11832,2578.82,3.24969,2490.74
1523.6,6,83.5129,26.2895,-1.76451,-1.12376,2578.97,3.31191,2490.9
1523.6,6,83.3613,26.3608,-1.75339,-1.13432,2579.08,3.36039,2491.07
1523.7,6,83.2067,26.4311,-1.71219,-1.14678,2579.13,3.40854,2491.24
1523.7,6,83.0491,26.5002,-1.68274,-1.16137,2579.52,3.45113,2491.41
1523.8,6,82.8888,26.5673,-1.69094,-1.17849,2579.7,3.48365,2491.59
1523.8,6,82.726,26.6321,-1.71445,-1.1968,2579.75,3.50918,2491.76
1523.9,6,82.5608,26.6939,-1.73208,-1.21867,2579.96,3.53475,2491.94
1523.9,6,82.3933,26.7524,-1.7153,-1.24005,2580.19,3.55124,2492.12
1524.0,6,82.224,26.8072,-1.69153,-1.264,2580.31,3.56329,2492.29
1524.0,6,82.0528,26.858,-1.68666,-1.28867,2580.59,3.57137,2492.47
1524.1,6,81.8804,26.9044,-1.67217,-1.31471,2580.93,3.57136,2492.65
1524.1,6,81.7071,26.9462,-1.64433,-1.34058,2580.98,3.56387,2492.83
1524.2,6,81.533,26.9832,-1.60761,-1.36839,2581.03,3.55462,2493.01
1524.2,6,81.3586,27.0151,-1.5817,-1.39728,2581.36,3.5432,2493.19
1524.3,6,81.1843,27.0419,-1.58224,-1.42479,2581.64,3.5229,2493.36
1524.3,6,81.0104,27.0636,-1.56147,-1.45408,2581.78,3.49976,2493.54
1524.4,6,80.8374,27.0799,-1.52471,-1.4843,2581.92,3.46633,2493.71
1524.4,6,80.6654,27.0909,-1.50936,-1.51497,2582.16,3.43767,2493.88
1524.5,6,80.4948,27.0964,-1.50505,-1.54603,2582.28,3.40711,2494.05
1524.5,6,80.3256,27.0967,-1.51681,-1.57658,2582.32,3.37652,2494.22
1524.6,6,80.1581,27.0919,-1.52627,-1.60687,2582.51,3.34416,2494.39
1524.6,6,79.9924,27.0822,-1.50292,-1.63723,2582.69,3.31236,2494.56
1524.7,6,79.8284,27.0676,-1.46174,-1.66703,2582.72,3.28485,2494.72
1524.7,6,79.6663,27.0485,-1.41561,-1.69505,2583.46,3.256,2494.88
1524.8,6,79.5058,27.0252,-1.37304,-1.72206,2583.85,3.23673,2495.05
1524.8,6,79.3469,26.998,-1.34379,-1.74592,2583.9,3.21941,2495.21
1524.9,6,79.1892,26.9674,-1.34248,-1.76779,2584.06,3.20935,2495.37
1524.9,6,79.0326,26.9339,-1.36805,-1.78631,2584.22,3.20306,2495.53
1525.0,6,78.8766,26.8978,-1.39972,-1.8022,2584.32,3.20086,2495.69
1525.0,6,78.7213,26.8596,-1.42254,-1.81469,2584.43,3.19986,2495.85
1525.1,6,78.5662,26.8197,-1.45488,-1.82541,2584.65,3.20325,2496.01
1525.1,6,78.4112,26.7785,-1.49382,-1.83173,2584.83,3.20985,2496.17
1525.2,6,78.2558,26.7366,-1.53258,-1.83487,2584.86,3.22141,2496.33
1525.2,6,78.0997,26.6945,-1.59039,-1.83394,2585.02,3.23894,2496.49
1525.3,6,77.9428,26.6525,-1.62926,-1.83118,2585.21,3.25328,2496.65
1525.3,6,77.7848,26.6108,-1.66364,-1.82781,2585.3,3.27184,2496.82
1525.4,6,77.6257,26.57,-1.7036,-1.81937,2585.48,3.2921,2496.98
1525.4,6,77.4653,26.5304,-1.71124,-1.81072,2585.75,3.30826,2497.15
1525.5,6,77.3036,26.492,-1.68951,-1.80187,2585.82,3.3279,2497.31
1525.5,6,77.1407,26.4549,-1.65246,-1.79192,2585.91,3.34781,2497.48
1525.6,6,76.9764,26.4193,-1.6338,-1.78154,2586.17,3.36704,2497.65
1525.6,6,76.8108,26.3853,-1.65721,-1.77071,2586.41,3.38436,2497.82
1525.7,6,76.6441,26.3531,-1.66783,-1.75914,2586.47,3.39966,2497.99
1525.7,6,76.4763,26.3224,-1.65273,-1.74859,2586.88,3.41349,2498.16
1525.8,6,76.3076,26.2935,-1.65483,-1.73818,2587.15,3.42711,2498.33
1525.8,6,76.1379,26.2661,-1.67986,-1.72849,2587.2,3.44113,2498.5
1525.9,6,75.9675,26.2402,-1.7165,-1.71924,2587.33,3.45042,2498.67
1525.9,6,75.7963,26.2156,-1.74302,-1.71214,2587.56,3.45949,2498.85
1526.0,6,75.6247,26.1922,-1.74721,-1.70424,2587.7,3.46803,2499.02
1526.0,6,75.4524,26.17,-1.75138,-1.6968,2587.77,3.47635,2499.19
1526.1,6,75.2801,26.1489,-1.7394,-1.69188,2588.44,3.47269,2499.37
1526.1,6,75.1074,26.1285,-1.71137,-1.68715,2588.9,3.4778,2499.54
1526.2,6,74.9346,26.1091,-1.68109,-1.68091,2588.98,3.47902,2499.72
1526.2,6,74.7617,26.0906,-1.64392,-1.67646,2589.18,3.47519,2499.89
1526.3,6,74.5889,26.0729,-1.63639,-1.67159,2589.44,3.47405,2500.06
1526.3,6,74.4163,26.056,-1.64501,-1.66753,2589.63,3.46775,2500.24
1526.4,6,74.2439,26.0398,-1.62545,-1.66377,2589.66,3.46038,2500.41
1526.4,6,74.0723,26.0243,-1.61052,-1.65962,2589.86,3.4413,2500.58
1526.5,6,73.9015,26.0094,-1.61788,-1.65775,2589.99,3.42542,2500.75
1526.5,6,73.7318,25.9946,-1.64312,-1.65783,2590.04,3.40094,2500.92
1526.6,6,73.5633,25.98,-1.67593,-1.65659,2590.33,3.37545,2501.09
1526.6,6,73.3965,25.9657,-1.67869,-1.65657,2590.59,3.34145,2501.26
1526.7,6,73.2314,25.9511,-1.67343,-1.65935,2590.69,3.30488,2501.43
1526.7,6,73.0685,25.9364,-1.67731,-1.66128,2591.08,3.26255,2501.59
1526.8,6,72.9077,25.9215,-1.66326,-1.664,2591.46,3.21923,2501.75
1526.8,6,72.7494,25.9061,-1.63627,-1.66926,2591.52,3.1672,2501.91
1526.9,6,72.5937,25.8899,-1.59999,-1.67619,2591.62,3.12157,2502.07
1526.9,6,72.4403,25.873,-1.57501,-1.68209,2591.81,3.07413,2502.22
1527.0,6,72.2893,25.8555,-1.58702,-1.68744,2591.95,3.0287,2502.37
1527.0,6,72.1405,25.8374,-1.5901,-1.6929,2592,2.98917,2502.52
1527.1,6,71.9938,25.8189,-1.56858,-1.6975,2592.27,2.94752,2502.67
1527.1,6,71.8489,25.7999,-1.56437,-1.7024,2592.63,2.91522,2502.82
1527.2,6,71.7054,25.7807,-1.58147,-1.70414,2592.78,2.8888,2502.96
1527.2,6,71.5629,25.7616,-1.60998,-1.70438,2592.82,2.86981,2503.11
1527.3,6,71.4211,25.7428,-1.62844,-1.7013,2592.99,2.86032,2503.25
1527.3,6,71.2791,25.7248,-1.62538,-1.6952,2593.13,2.8627,2503.39
1527.4,6,71.1367,25.7082,-1.62042,-1.68386,2593.19,2.8705,2503.53
1527.4,6,70.9936,25.6938,-1.60803,-1.66626,2593.75,2.88147,2503.68
1527.5,6,70.849,25.6821,-1.58179,-1.64637,2594.16,2.91114,2503.82
1527.5,6,70.7024,25.6738,-1.54783,-1.62067,2594.22,2.94281,2503.97
